Time;SPINE_BASE;SPINE_MID;NECK;HEAD;SHOULDER_LEFT;ELBOW_LEFT;WRIST_LEFT;HAND_LEFT;SHOULDER_RIGHT;ELBOW_RIGHT;WRIST_RIGHT;HAND_RIGHT;HIP_LEFT;KNEE_LEFT;ANKLE_LEFT;FOOT_LEFT;HIP_RIGHT;KNEE_RIGHT;ANKLE_RIGHT;FOOT_RIGHT;SPINE_SHOULDER;HAND_TIP_LEFT;THUMB_LEFT;HAND_TIP_RIGHT;THUMB_RIGHT
19488;-0.2627349,0.23010801,2.0212777;-0.25255078,0.2985758,2.078356;-0.2692736,0.68524843,2.0738034;-0.32335076,0.87547344,2.0225472;-0.44340727,0.5540141,2.107801;-0.5997196,0.37861457,2.0709813;-0.7516976,0.46955532,1.9153948;-0.78530866,0.51464295,1.8629527;-0.13136204,0.5630593,2.0393438;0.028748106,0.4305592,1.8112651;0.018200621,0.49258184,1.5938957;-0.002993796,0.5341869,1.5697914;-0.33314702,0.15703705,2.0164967;-0.32963312,-0.3256306,2.0580812;-0.2847025,-0.71348566,2.0955617;-0.32935697,-0.7879857,2.0495806;-0.19114344,0.16413362,2.0050051;-0.1595972,-0.34889406,2.0265331;-0.14830476,-0.7247135,2.092062;-0.124688774,-0.7943011,2.059479;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
19518;-0.26210192,0.23060532,2.0216463;-0.25202617,0.2988763,2.0787463;-0.26876718,0.68543804,2.0759594;-0.32255453,0.87475187,2.021892;-0.44274923,0.5550057,2.109007;-0.60933286,0.39850146,2.0524042;-0.78315187,0.4504981,1.8937653;-0.8230283,0.48319796,1.8352488;-0.12736626,0.5670287,2.041792;0.023602294,0.43815804,1.7891282;0.043635435,0.45762622,1.5544715;0.031097997,0.48868263,1.5165467;-0.33257785,0.1573281,2.0166688;-0.3295207,-0.3256339,2.058086;-0.28473932,-0.71345025,2.0955515;-0.32937193,-0.78801256,2.0496054;-0.19050716,0.16447964,2.0053134;-0.15886448,-0.35021833,2.0273664;-0.14814661,-0.7246654,2.092034;-0.124723054,-0.79435647,2.0595503;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
19555;-0.26147893,0.23112667,2.0220878;-0.25148457,0.29919592,2.0792487;-0.2683202,0.685587,2.0783937;-0.32168394,0.8740291,2.0213838;-0.44218102,0.5559115,2.110106;-0.6161181,0.4038659,2.04315;-0.7959948,0.44409797,1.8847064;-0.82051426,0.47538722,1.8339739;-0.124554865,0.569873,2.0434532;0.020531679,0.4420737,1.777689;0.046458356,0.44904318,1.554326;0.034621432,0.47678912,1.5187004;-0.33202574,0.15762557,2.0168664;-0.32938245,-0.32563946,2.0581033;-0.28473,-0.71343446,2.0955436;-0.3293979,-0.7880523,2.0496566;-0.18985483,0.16483831,2.0056863;-0.15820302,-0.35155654,2.0282078;-0.14799978,-0.72461647,2.0920067;-0.12475673,-0.79441786,2.059638;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
19586;-0.2608835,0.23165275,2.0225554;-0.25094342,0.29953226,2.0797966;-0.26791725,0.6857218,2.080538;-0.32082832,0.8733785,2.0209904;-0.44171295,0.5566856,2.1110382;-0.61860305,0.4042253,2.0384712;-0.77987754,0.44607747,1.8849779;-0.78292793,0.47459495,1.84788;-0.12256557,0.57186323,2.0445414;0.016620724,0.43963283,1.7802788;0.038595818,0.45269203,1.5639822;0.021189194,0.48351976,1.5465648;-0.33149925,0.15792675,2.0170815;-0.3292055,-0.3256639,2.058143;-0.28469327,-0.71340877,2.0955353;-0.32942337,-0.78808993,2.0497088;-0.18922248,0.16519009,2.0060747;-0.15763272,-0.35280207,2.0290036;-0.147906,-0.7245967,2.09199;-0.12481598,-0.7944533,2.059655;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
19621;-0.2603643,0.23212248,2.0229778;-0.2504542,0.29984227,2.0803044;-0.26749554,0.6858718,2.082228;-0.32017645,0.87284136,2.020695;-0.4413271,0.5573097,2.1117983;-0.5973559,0.3787495,2.0569813;-0.7206668,0.45793495,1.9080274;-0.73283935,0.485137,1.8713279;-0.12119849,0.5732126,2.0452828;0.018349102,0.4171266,1.8112186;0.0067718485,0.47624737,1.6149907;-0.009958925,0.5069436,1.6077089;-0.3310271,0.15820426,2.0172834;-0.3290257,-0.3256872,2.0581913;-0.28465524,-0.71338326,2.0955293;-0.329417,-0.7880961,2.0497334;-0.18866885,0.16550317,2.0064251;-0.15730937,-0.35315996,2.029287;-0.1459549,-0.724018,2.0916743;-0.12486937,-0.79448575,2.0596716;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
19657;-0.25991535,0.23252036,2.0233316;-0.25002125,0.30011296,2.080736;-0.2670929,0.68597925,2.0833704;-0.31965947,0.8723887,2.0204475;-0.4410193,0.5577272,2.112332;-0.57084984,0.35680142,2.0769963;-0.6773051,0.46943894,1.9249899;-0.678428,0.496682,1.8983701;-0.12038774,0.5739754,2.0457602;0.018296963,0.39805073,1.8587132;-0.024284739,0.49701753,1.6724725;-0.035053227,0.5230925,1.6698378;-0.33059135,0.15845656,2.0174665;-0.3288315,-0.32571664,2.058252;-0.28462029,-0.7133619,2.0955276;-0.32940683,-0.7881001,2.0497534;-0.18819407,0.16577698,2.00672;-0.15704596,-0.3532483,2.0295002;-0.14485224,-0.7238513,2.0915818;-0.12491732,-0.7945153,2.059685;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
19688;-0.25964186,0.23266307,2.023517;-0.24972044,0.3001881,2.0809734;-0.26676258,0.6859251,2.083931;-0.3192475,0.87203646,2.0203052;-0.44081166,0.557946,2.1126852;-0.53705543,0.33444518,2.0987875;-0.61294574,0.48767692,1.9616504;-0.60992473,0.5172769,1.941393;-0.12264567,0.570678,2.045934;0.009790967,0.3856416,1.9150828;-0.06215349,0.52021295,1.751221;-0.072189495,0.54115415,1.7607538;-0.33024672,0.15859066,2.0176182;-0.32863995,-0.32574606,2.0583174;-0.28460163,-0.71334046,2.0955262;-0.3293923,-0.7880994,2.0497715;-0.18792988,0.1658847,2.0068624;-0.15681368,-0.35317257,2.0296454;-0.14283478,-0.72359914,2.0913515;-0.12495851,-0.79452,2.0595782;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
19722;-0.2594368,0.23274745,2.0236478;-0.24951236,0.3002287,2.0811322;-0.26619756,0.68547463,2.083795;-0.31891474,0.87175065,2.0202444;-0.44067037,0.5580723,2.1129653;-0.5016812,0.3377487,2.1150482;-0.57219905,0.5070184,1.987798;-0.55733013,0.53649133,1.9792571;-0.124070615,0.56677574,2.04631;-0.0010210604,0.37728867,1.9682357;-0.09649299,0.5411121,1.834659;-0.104573846,0.55741674,1.8397132;-0.33001843,0.15864997,2.0177398;-0.3284594,-0.32577527,2.05838;-0.2845905,-0.71331996,2.0955262;-0.32935438,-0.788088,2.0497756;-0.18772028,0.16591652,2.0069454;-0.15662412,-0.3529912,2.0297382;-0.13987075,-0.72288215,2.0910285;-0.12501615,-0.7945288,2.0595322;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
19753;-0.2592754,0.23279864,2.0237436;-0.24935733,0.3002587,2.0812418;-0.26561356,0.6843871,2.0826037;-0.3185122,0.871472,2.02021;-0.44060862,0.5580372,2.1132174;-0.48629898,0.33697063,2.1220188;-0.5523907,0.51606745,2.0024836;-0.53211236,0.549793,2.000143;-0.12437977,0.56398934,2.0465195;-0.0029472886,0.35337678,2.0231395;-0.10582018,0.5401991,1.883868;-0.12058707,0.563358,1.8808123;-0.32984748,0.15867308,2.017845;-0.32825506,-0.32583413,2.0584507;-0.2845816,-0.7133005,2.095527;-0.32931748,-0.7880843,2.049785;-0.18752848,0.16589458,2.0069864;-0.1564945,-0.35266578,2.0297651;-0.13734512,-0.72236544,2.0907452;-0.12508652,-0.79463303,2.059767;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
19792;-0.25914946,0.23282787,2.0238123;-0.24923322,0.30027658,2.081315;-0.2651958,0.68304706,2.0809293;-0.3181073,0.87121606,2.0202024;-0.44080436,0.55757815,2.1134472;-0.47874266,0.33738044,2.1252205;-0.54126376,0.52292645,2.0110257;-0.52524006,0.558327,2.0087814;-0.124165304,0.5617055,2.046322;-0.004639617,0.3480311,2.0395203;-0.10955684,0.5424979,1.89796;-0.12470718,0.5675467,1.8905585;-0.32972226,0.15865988,2.0179439;-0.32805037,-0.3258964,2.058524;-0.2845777,-0.71328145,2.0955286;-0.32928503,-0.7880859,2.049839;-0.18734303,0.16582249,2.006981;-0.15639918,-0.3525938,2.029826;-0.1359538,-0.7220573,2.090639;-0.12507313,-0.7946952,2.0598333;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
19826;-0.25904536,0.23283407,2.0238607;-0.24912667,0.3002774,2.0813587;-0.26482415,0.68182445,2.0792484;-0.3177308,0.87097585,2.0201776;-0.44103754,0.55707264,2.1136317;-0.47821224,0.34095204,2.1224253;-0.5400522,0.5295503,2.0160925;-0.5285251,0.5685437,2.011019;-0.12393142,0.55992305,2.0461097;0.0054417425,0.35368943,2.026647;-0.10604416,0.5416508,1.8988698;-0.121767014,0.57087946,1.8876147;-0.32962266,0.15861696,2.01804;-0.32785407,-0.32595056,2.0585961;-0.28457946,-0.7132627,2.0955303;-0.32923478,-0.78808254,2.0499027;-0.18717062,0.16571659,2.006949;-0.15631427,-0.35246986,2.0298688;-0.13457981,-0.7218545,2.0906177;-0.1251467,-0.7947818,2.0599062;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
19860;-0.25893757,0.23276642,2.023885;-0.24901453,0.3002355,2.08137;-0.26454148,0.6809122,2.077897;-0.31739295,0.8707619,2.0201342;-0.44124314,0.55653465,2.1137686;-0.51783633,0.34799346,2.1040227;-0.5632593,0.54116035,2.0074022;-0.55384785,0.5852623,1.998332;-0.12447497,0.55760515,2.0457518;0.013543485,0.36332652,1.9829818;-0.07516645,0.5342921,1.8485792;-0.10024501,0.57674295,1.8340621;-0.32951134,0.15852359,2.0181427;-0.32765368,-0.3259971,2.0586667;-0.2845839,-0.7132441,2.0955322;-0.32918832,-0.78808224,2.0499823;-0.18702227,0.16558817,2.0069015;-0.156249,-0.35242766,2.029921;-0.13393928,-0.7217267,2.0905962;-0.12522678,-0.79488844,2.0600104;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
19892;-0.25882682,0.23268467,2.0239055;-0.24890283,0.30017662,2.0813775;-0.26419395,0.68045074,2.0771854;-0.31714663,0.87048626,2.0199895;-0.44119233,0.5562611,2.113814;-0.549805,0.35465926,2.0886898;-0.6115196,0.5308107,1.9813744;-0.61351603,0.58442557,1.959637;-0.12473696,0.55641174,2.045671;0.02377981,0.37527385,1.9328603;-0.05333826,0.5274453,1.7879202;-0.0810266,0.5750543,1.7677124;-0.32936522,0.15843807,2.0182502;-0.32733664,-0.3260881,2.0588102;-0.28457803,-0.7132303,2.095537;-0.32912952,-0.7880786,2.050073;-0.18689963,0.16548724,2.0068736;-0.15618291,-0.35236448,2.0299761;-0.1334032,-0.7216343,2.0905955;-0.12530473,-0.79499716,2.060117;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
19924;-0.2585842,0.23262249,2.0239787;-0.2486716,0.30011946,2.0814364;-0.26384938,0.6801709,2.0768628;-0.31670898,0.8702333,2.0199354;-0.4410614,0.55617124,2.1139054;-0.5856758,0.36905977,2.063141;-0.67542744,0.5161505,1.9383653;-0.6865873,0.56638104,1.9082662;-0.124819145,0.55576307,2.0456617;0.031926945,0.39959195,1.8590602;-0.025724206,0.51411134,1.6878941;-0.048705254,0.55502653,1.674588;-0.32905272,0.15839429,2.0183895;-0.32701403,-0.32617483,2.0589635;-0.28457114,-0.71321595,2.0955436;-0.3290743,-0.7880751,2.0501645;-0.18658996,0.16542523,2.006958;-0.1560758,-0.35222876,2.0300589;-0.13289873,-0.721557,2.0906205;-0.12537982,-0.7951037,2.0602126;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
19961;-0.25819975,0.23262748,2.024178;-0.24832955,0.3000926,2.0816436;-0.26331332,0.6802905,2.0776255;-0.31587353,0.870003,2.02008;-0.4406199,0.556378,2.1141517;-0.59707177,0.38124388,2.0526338;-0.7328187,0.4811311,1.8985556;-0.76087105,0.525017,1.8526069;-0.12379419,0.55694366,2.04643;0.027088713,0.42110085,1.8042932;0.013411756,0.47672936,1.5927044;-0.0071476977,0.5143298,1.5764724;-0.32859984,0.15842305,2.0185993;-0.3266607,-0.32625744,2.0591402;-0.2845529,-0.7131974,2.0955567;-0.3290002,-0.7880504,2.0502303;-0.18611544,0.16543233,2.0071952;-0.15596604,-0.3520733,2.0301507;-0.13241899,-0.7215575,2.090707;-0.1254255,-0.7951737,2.0602722;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
19994;-0.25765452,0.23268571,2.0245383;-0.24774754,0.3000758,2.082095;-0.26185185,0.6809726,2.0801647;-0.3147439,0.8697911,2.0206637;-0.4394566,0.5571418,2.1145692;-0.6043267,0.39133292,2.0443044;-0.76221615,0.4553941,1.8779689;-0.80025834,0.4871877,1.8222731;-0.12224369,0.55900663,2.0473335;0.022764865,0.4312023,1.7808816;0.037877362,0.43972647,1.5533794;0.027370006,0.46653587,1.5133528;-0.32797316,0.15854713,2.0189257;-0.32628185,-0.32634893,2.059342;-0.28447658,-0.7131688,2.0955937;-0.3288001,-0.7879712,2.0502708;-0.1855728,0.16548096,2.00755;-0.1558459,-0.35189044,2.0302637;-0.13216278,-0.72160333,2.090783;-0.12546518,-0.7952429,2.0603335;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
20024;-0.25700283,0.23276962,2.0250323;-0.24703132,0.3000823,2.0827153;-0.26049024,0.6817913,2.0828235;-0.31349784,0.8696991,2.021486;-0.43830016,0.557905,2.1149275;-0.60960984,0.39530572,2.0393152;-0.7701076,0.44778734,1.871409;-0.79372704,0.4764393,1.8237369;-0.12051052,0.5614607,2.0480108;0.017981296,0.43502656,1.7750754;0.040973235,0.43191564,1.5531402;0.029699508,0.45634955,1.5184242;-0.32729,0.15869664,2.019309;-0.32588553,-0.32643938,2.0595546;-0.28439546,-0.71313894,2.0956335;-0.3285765,-0.78788406,2.0502954;-0.18490869,0.16554886,2.0080745;-0.15484248,-0.35487548,2.0321817;-0.13233143,-0.72206867,2.0912383;-0.12549727,-0.7952986,2.0603807;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
20060;-0.2563241,0.23285976,2.025568;-0.24629083,0.30010659,2.0833695;-0.25940597,0.68255395,2.085053;-0.31232327,0.8697143,2.0224037;-0.4372825,0.5585698,2.1151962;-0.60948753,0.3941045,2.037784;-0.74546486,0.45414546,1.8764267;-0.7476649,0.48212823,1.8459764;-0.118961416,0.56371397,2.0484052;0.015632926,0.42936128,1.7853808;0.02747485,0.45004302,1.5713588;0.0058430247,0.4872941,1.5693018;-0.326621,0.15884124,2.0196877;-0.32549104,-0.32652247,2.0597754;-0.2842723,-0.7131083,2.0956945;-0.3283077,-0.7877909,2.0502954;-0.18416324,0.16562048,2.00871;-0.15378124,-0.35844222,2.0344646;-0.13228019,-0.7223275,2.091561;-0.12552378,-0.79534787,2.060422;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
20088;-0.25569257,0.2329418,2.0260587;-0.24561068,0.3001399,2.0839548;-0.25860155,0.68311876,2.0865655;-0.31109202,0.8696343,2.0228899;-0.43649167,0.5590253,2.1153667;-0.58813196,0.37527376,2.053187;-0.69802153,0.47023907,1.8988304;-0.70408875,0.49517632,1.8701813;-0.1178503,0.565379,2.0486307;0.018839108,0.40997782,1.8202112;-0.005134887,0.48419818,1.6340749;-0.018483348,0.51531446,1.6244645;-0.32598844,0.158972,2.0200403;-0.32512027,-0.32655373,2.0600033;-0.28415218,-0.71307003,2.0957656;-0.32805148,-0.7876909,2.0502844;-0.18348123,0.16568795,2.0092938;-0.1532424,-0.35937113,2.0353806;-0.13219333,-0.72254235,2.0918195;-0.12554872,-0.7953959,2.060467;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
20127;-0.2551228,0.23297653,2.0264616;-0.24497798,0.30015913,2.084424;-0.25796255,0.6835374,2.0874143;-0.30996844,0.86954224,2.0230496;-0.4358521,0.55927026,2.1154518;-0.56113005,0.35326433,2.0754967;-0.6466769,0.48600683,1.9286354;-0.6455382,0.5153567,1.9069118;-0.11733977,0.5660828,2.0487232;0.016957982,0.39643645,1.8721409;-0.03129689,0.5089904,1.6917212;-0.043147907,0.5403811,1.6881825;-0.32541525,0.15906969,2.0203507;-0.32478327,-0.3265663,2.06023;-0.28407553,-0.7130542,2.0958104;-0.3278087,-0.78758305,2.0502496;-0.18289287,0.16572998,2.0097785;-0.15277302,-0.35970062,2.036066;-0.13217144,-0.72273463,2.0920415;-0.1255703,-0.7954284,2.060482;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
20151;-0.25465816,0.23286249,2.0267336;-0.24437782,0.30007538,2.0847104;-0.2573933,0.6838329,2.0876596;-0.30882177,0.86955714,2.0230212;-0.43533754,0.559356,2.1154768;-0.53304124,0.3379144,2.0951328;-0.58692366,0.5093104,1.9689507;-0.579027,0.54397786,1.9537342;-0.11970899,0.56411153,2.0474603;0.0077455235,0.3887375,1.9331763;-0.06761382,0.5372155,1.7786779;-0.07651344,0.5648258,1.7820854;-0.32486188,0.15906213,2.020688;-0.32443592,-0.32657158,2.0604942;-0.28400072,-0.71303964,2.0958595;-0.327639,-0.787508,2.050246;-0.18254456,0.16570556,2.010026;-0.15232512,-0.35955513,2.0366158;-0.13220571,-0.7229245,2.0922701;-0.12559114,-0.7954546,2.0604882;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
20187;-0.25427887,0.23273326,2.0269272;-0.24391583,0.3000065,2.0848746;-0.25655764,0.6837446,2.0863442;-0.30682367,0.870016,2.023242;-0.43498132,0.5589786,2.1153188;-0.5134817,0.33942404,2.1042218;-0.52976954,0.5450036,2.0062232;-0.5289093,0.5641157,1.9967662;-0.12077416,0.5623792,2.0463297;0.0074924035,0.36377075,1.9933228;-0.09767851,0.55176795,1.8677341;-0.10864177,0.58049893,1.8648685;-0.3244514,0.1589807,2.0209785;-0.32409567,-0.32658422,2.0607746;-0.28395602,-0.7130315,2.0958912;-0.32749113,-0.7874402,2.0502424;-0.18225276,0.16563408,2.0101845;-0.15198837,-0.35951164,2.0370493;-0.1322616,-0.72308403,2.0924761;-0.12560919,-0.795477,2.060491;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
20217;-0.25396377,0.23260903,2.0270638;-0.24352656,0.29995158,2.0849566;-0.2557065,0.68333757,2.0840068;-0.30528498,0.87027603,2.0231113;-0.435004,0.5577969,2.1149037;-0.50428253,0.33908644,2.1090636;-0.508193,0.5576848,2.0206764;-0.5146204,0.5702534,2.0105138;-0.120959155,0.5608212,2.0451045;0.011498856,0.3436425,2.0314794;-0.104299314,0.5514698,1.8946271;-0.13925068,0.5975686,1.9034641;-0.32413927,0.15884645,2.0212436;-0.32378215,-0.32659858,2.061044;-0.28392655,-0.7130168,2.0959215;-0.32736802,-0.7873797,2.0502422;-0.18196177,0.1655108,2.0102599;-0.15172221,-0.35909346,2.0373597;-0.13341564,-0.7239237,2.0934281;-0.12562408,-0.7954952,2.0604696;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
20250;-0.2536992,0.23249422,2.0271533;-0.24321604,0.29990664,2.084982;-0.25491098,0.68287283,2.0815284;-0.30410048,0.87044084,2.0228517;-0.43516183,0.5561549,2.1143475;-0.49881712,0.33943558,2.1120408;-0.5089064,0.56044173,2.0223644;-0.51213914,0.5730868,2.015727;-0.120513506,0.5598315,2.0443366;0.012427858,0.3437059,2.0302806;-0.10252654,0.54728603,1.8970573;-0.1240922,0.57850707,1.8897192;-0.3238989,0.15869343,2.0214756;-0.3234816,-0.32662737,2.0613027;-0.2838883,-0.71299404,2.0959554;-0.32728693,-0.7873399,2.0502524;-0.18166596,0.16534004,2.0102541;-0.15150009,-0.358226,2.0374734;-0.13486484,-0.72484964,2.09434;-0.12567715,-0.79549354,2.0602834;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
20282;-0.25347412,0.23238298,2.02721;-0.24294464,0.2998604,2.0849633;-0.25426018,0.6824405,2.0793781;-0.30331117,0.87045133,2.0224395;-0.4353156,0.5546886,2.113919;-0.49419886,0.33988073,2.1149888;-0.54396427,0.5392239,2.0180533;-0.5286356,0.5780307,2.0097556;-0.120095626,0.55895364,2.0437856;0.016320355,0.34590635,2.017222;-0.09014379,0.5385623,1.874665;-0.101359,0.56503224,1.8469388;-0.3237067,0.15854242,2.021676;-0.32322025,-0.32664958,2.0615306;-0.28385386,-0.71297383,2.0959873;-0.3272243,-0.78730255,2.0502536;-0.18140496,0.16516517,2.0102124;-0.1512198,-0.35848433,2.0377982;-0.13627803,-0.72575086,2.0951731;-0.12571631,-0.7954871,2.060057;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
20316;-0.2532654,0.23223577,2.0272374;-0.24266475,0.29979056,2.0848994;-0.25378278,0.68220866,2.0778737;-0.30264235,0.8704242,2.021906;-0.43524918,0.55407137,2.113801;-0.52440137,0.3481745,2.1042318;-0.586855,0.5316256,1.9953439;-0.5843059,0.5723001,1.9717271;-0.12029029,0.55679125,2.043161;0.02611166,0.3598836,1.9603958;-0.061202556,0.518457,1.8082521;-0.089634955,0.5608943,1.7927842;-0.32353663,0.15838844,2.0218523;-0.32299247,-0.3266691,2.061731;-0.28382158,-0.7129531,2.0960183;-0.32717398,-0.78727037,2.0502532;-0.18119101,0.16498485,2.0101526;-0.15101543,-0.3582355,2.037906;-0.13734815,-0.726315,2.0957222;-0.12575005,-0.79548085,2.0598364;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
20352;-0.25306165,0.23208831,2.027255;-0.24235716,0.29970115,2.084819;-0.25342873,0.6821464,2.077115;-0.30205536,0.8702411,2.0211284;-0.43476236,0.55397415,2.1140003;-0.546118,0.3540923,2.0951762;-0.64313585,0.50359696,1.9650122;-0.6459518,0.55131847,1.9330577;-0.120374456,0.55572146,2.042889;0.03103394,0.38401794,1.8905752;-0.042399056,0.51018906,1.7246623;-0.06483662,0.5443485,1.7151555;-0.32335094,0.15825742,2.0220103;-0.32278195,-0.32668728,2.0619073;-0.28375465,-0.7129228,2.096063;-0.32713965,-0.7872482,2.0502558;-0.18100615,0.16483578,2.0101051;-0.15076299,-0.3576859,2.037912;-0.13821892,-0.72674924,2.0961533;-0.12577228,-0.7954886,2.0597193;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
20382;-0.25281864,0.23195237,2.0272982;-0.24196053,0.2995885,2.0847867;-0.2528746,0.68222326,2.077002;-0.3014677,0.8699609,2.0205495;-0.43377027,0.5543153,2.1146948;-0.5731582,0.36914858,2.0769198;-0.7063272,0.4682887,1.9245712;-0.72430456,0.51002294,1.8816648;-0.12030075,0.5552111,2.0427747;0.032634206,0.40091535,1.8297839;-0.008508396,0.47670883,1.6305515;-0.02790252,0.51135355,1.6189985;-0.32311594,0.15815495,2.0221796;-0.32257965,-0.3267077,2.0620632;-0.28368673,-0.71290433,2.096103;-0.32711506,-0.7872304,2.0502617;-0.18082011,0.16472001,2.0100906;-0.15041886,-0.3566518,2.0377445;-0.13879073,-0.72696686,2.0963914;-0.12578954,-0.79549724,2.0596144;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
20417;-0.2525377,0.23183027,2.027384;-0.24147414,0.2994597,2.0848413;-0.2518971,0.68260735,2.0781808;-0.30087507,0.8696433,2.0201502;-0.4321285,0.55522853,2.1159122;-0.5930171,0.37961277,2.0576575;-0.75354964,0.43858534,1.8905162;-0.78078854,0.467888,1.8415593;-0.119760565,0.55535185,2.043004;0.02052152,0.41600302,1.7864972;0.0271056,0.43419775,1.5579664;0.009394735,0.46684065,1.538173;-0.32281646,0.15809159,2.0223956;-0.32238644,-0.3267212,2.0621905;-0.28365052,-0.71289074,2.0961242;-0.32709748,-0.7872151,2.0502663;-0.18064164,0.16462585,2.010096;-0.15023722,-0.35638037,2.0377696;-0.13919848,-0.7271081,2.0965455;-0.12594818,-0.7954858,2.059463;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
20451;-0.25220215,0.23172377,2.0275283;-0.24088316,0.29932538,2.0850084;-0.25065053,0.6832652,2.0805342;-0.3002835,0.8693518,2.0199509;-0.43012628,0.55668694,2.1173723;-0.5997805,0.3848281,2.0508761;-0.76087546,0.43100652,1.8839035;-0.78658193,0.4562443,1.8354921;-0.11889013,0.5560664,2.0434213;0.015780443,0.42046475,1.7746813;0.035133727,0.4204378,1.5522232;0.018732136,0.44973862,1.5273335;-0.32244924,0.15807095,2.0226576;-0.3222099,-0.3267332,2.0622993;-0.28361797,-0.7128785,2.0961447;-0.32708403,-0.78720057,2.0502703;-0.18045448,0.16455203,2.0101314;-0.14996189,-0.3569439,2.0380576;-0.13949566,-0.7272145,2.0966566;-0.12606294,-0.79544926,2.059243;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
20488;-0.2518405,0.2316356,2.0277038;-0.24027537,0.29920623,2.0852213;-0.24961868,0.6838241,2.0827043;-0.29971567,0.86909056,2.0198607;-0.42853317,0.55789214,2.1185431;-0.60004455,0.38852242,2.0478528;-0.74489015,0.43279308,1.8853917;-0.7517294,0.4627213,1.8458488;-0.11795147,0.5570179,2.0438282;0.011591528,0.4209847,1.7751528;0.035064515,0.41895205,1.5553393;0.017584674,0.44777215,1.536511;-0.32207128,0.15807079,2.0229182;-0.3220331,-0.3267494,2.0624006;-0.28358972,-0.7128691,2.096162;-0.32707646,-0.7871903,2.0502727;-0.1802436,0.16449292,2.0101988;-0.14970817,-0.3577006,2.038398;-0.13933112,-0.7271813,2.096661;-0.12611832,-0.79540193,2.058996;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
